ZIP_Code,zip5_HH,HO_ins,Veh_ins,health_ins,pl_pension,life_ins,end_ann,vac_home,airline,funeral,hoeql_int,mortg_int
50148,171,412.6,1089.7,2538.5,6599.7,366.6,343.9,316,432.6,78.8,53.8,3577.8
50149,400,394.4,1054.1,2486.2,5752.5,343.3,322.6,282.7,368.2,79.3,49.7,3359.1
50150,359,390.8,1055,2472.5,5776.3,338.5,318.4,277.9,367.5,78.7,48.8,3227
50151,310,424.4,1102.6,2618,6294.5,368.4,346.5,311.7,400.6,85.6,53.8,3427.3
50152,40,455.9,1162,2704.5,8266.3,432,405.5,406.8,555,82.8,60.6,4086.2
50153,275,432.7,1150.1,2672.2,7443.4,397.8,373.4,349.5,477.5,78,58.9,3855.9
50154,163,430.2,1133.6,2621.6,7350.6,392.3,368.3,346.7,468.3,78.2,60.3,3925.1
50155,120,417.1,1105.5,2592.8,6570.1,372.3,349.9,317.9,420.1,79.9,55.9,3622.9
50156,1896,404.7,1098.4,2515.4,6879.2,367.1,344.7,316.6,436.9,75.3,56.8,3764.5
50157,273,413,1120,2594.6,6907.8,376.6,353.8,325.4,442.2,79.1,55.4,3550.7
50158,12187,377.7,1055.2,2420.4,6121.6,339.8,319.3,283.7,396.8,76.2,49.4,3324.9
50160,213,457.6,1177.8,2698.1,8489.2,432.5,405.6,398.9,553.5,74.4,67.5,4523.1
50161,678,426.2,1121.6,2574.5,7370.5,387.7,364,342.3,473.8,73.7,59.6,4080.1
50162,482,393.7,1079.9,2476.5,6257.6,347.9,326.9,285.6,388.5,71.7,53.9,3594.3
50163,383,382.8,1038.3,2442.3,5362.9,323.8,304.1,256.7,334.1,80.5,48.2,3216.8
50164,284,403.5,1085.4,2524.7,6081.5,347.9,326.9,285.3,382.6,78.3,53.8,3499.9
50165,14,406.6,1064.7,2544.4,6295.9,362.7,340.8,314.9,416.9,88,51,3329.4
50166,462,427.3,1127.7,2610.5,7112,385.4,362.1,331.2,448.3,74.7,60.6,4039.3
50167,327,431.9,1136.5,2612.2,7656.2,400.3,375.9,360.1,495,75.9,61.1,4043.4
50168,262,438.4,1137.5,2646.5,7506.5,403.5,379.2,359.8,483.6,77.1,61.8,4023.7
50169,957,412.3,1110.6,2517.8,7422.5,383.1,359.3,339.6,476.5,71.5,60.2,4065.4
50170,1119,411.4,1110.2,2549.7,7034.1,375.8,352.8,327.7,450.8,75.9,56.6,3707.1
50171,1209,402.5,1097.8,2551.1,6693.2,368.8,346.3,320.3,434.4,81.6,52.3,3381.1
50173,226,418.4,1124.9,2611.6,6765.9,374,351,321.6,436.1,80.2,53.1,3438.1
50174,536,378,1052.1,2441.8,5693.8,331.1,311,270.2,359.8,78.7,47.4,3050.6
50201,3299,403.2,1098.9,2492.6,7056.1,369.6,346.9,322.7,454.6,72.9,56.9,3829.3
50206,193,416.2,1122.5,2588.9,6886.4,376.7,353.6,325.5,442.7,77.5,54.7,3525.5
50207,981,413.8,1114.8,2565.1,7174.8,380.4,357,334.3,461.1,76.6,57.8,3785.3
50208,8186,369.6,1038.5,2407.2,5821.6,330.5,310.5,273.8,373.6,79.1,47.6,3153.4
50210,672,440.6,1149.7,2663.1,7669.8,407.1,382.5,361.7,487.7,75.9,63.6,4154
50211,4588,437.2,1152.7,2591.1,8331.5,416,390.5,379.9,537.7,67.3,67.1,4544.4
50212,1299,412.5,1107.2,2572.7,6914.5,375.5,352.7,326.6,441.7,79.9,56.5,3648.3
50213,2774,364,1033.1,2378.9,5876.2,327.7,307.8,274.6,375.7,78.7,47.7,3102
50214,392,466,1191.8,2712.2,8888,440,413.1,407.8,583.3,70.4,70,4776
50216,1174,421.6,1105.6,2604.2,7012.9,383.9,360.5,337.9,459.3,83.9,56,3742.4
50217,244,396.5,1075.7,2490.7,6343.8,353.7,332.1,304,411.9,79.7,49.3,3270.6
50218,70,433.9,1127,2584.1,8008.1,412.7,387,385.2,537.8,76,60.6,4191.2
50219,4945,398.2,1096.5,2515.2,7015.9,368.1,345.6,320.6,459.4,76.2,54.9,3660.2
50220,3987,366.4,1039.4,2379.8,5807.3,326.8,307.1,267.2,366.8,74.1,48.5,3238.2
50222,209,421.6,1115.4,2599,6922.7,381.4,358.3,331.4,445,78.6,57.3,3753.8
50223,169,419.1,1109,2596.4,6680.4,373.2,350.9,321.5,423.4,83,56.5,3611.4
50225,1314,393.6,1071.3,2459.5,6383,351.6,330.5,294.3,403.5,73.2,54.6,3646.7
50226,1683,478.7,1210.4,2699.2,10026.8,473.3,443.8,460.7,672.7,66.6,74.2,5228.9
50227,22,399.4,1080.5,2529.5,6151.4,354.1,332.7,297.8,396.8,80.1,48.7,3235.1
50228,955,394.5,1076.7,2481.5,6591.6,356.9,335.3,303.3,420.5,74,54.1,3662.2
50229,401,459.5,1174.9,2707,8504.9,435.2,408.3,403.2,556,75.7,67.8,4516.3
50230,462,418,1120.7,2595.4,6960,376.8,353.8,325.7,440.1,78.3,56.1,3675.4
50231,62,420.9,1124.6,2589.2,7484.6,393.4,369.3,350.4,482.1,75.1,60.2,3925
50232,174,441.6,1149.7,2679.5,7555.8,404.9,380.1,361.2,492,79.2,58.6,3933.5
50233,582,410.3,1095,2555.8,6594.3,368.5,346.5,313.6,421.2,78.1,55.3,3592.1
50234,212,416.5,1104.5,2567.6,6797.9,375.3,352.8,322.5,435.7,75.8,56.9,3790.9
50235,201,403,1088.6,2521.6,6330.8,355.7,333.8,300,396.3,78.9,54.3,3449.3
50236,599,429,1130.3,2580.8,7497.6,389.3,365.4,340.2,471.4,71.9,65,4293.9
50237,1106,460.1,1182,2702.7,8580,433.4,406.9,395.5,553.2,71,70.2,4733.5
50238,348,410.6,1079.1,2559.5,6159,358.2,336.4,303.7,395.5,85.2,50.6,3331
50239,92,418,1109.2,2602.4,6644.3,373.2,350.6,322.2,432.3,82.6,53.8,3475.6
50240,900,437,1145.2,2624.4,7871.7,408.7,383.7,369.8,505.5,74.8,64,4210.6
50241,0,,,,,,,,,,,
50242,187,435.3,1148.1,2655.6,7625.5,405.9,381.2,366.3,500.1,79.3,59.2,3848.1
50243,68,452.5,1167.5,2670.3,8348,426.1,399.7,391.5,545.3,72.2,65.6,4499
50244,815,428.5,1134.6,2578.6,7731.2,396.2,371.7,353.2,495,72.1,61.9,4191.4
50246,254,410.3,1100.5,2555.9,6841.1,373.8,351.1,325.9,438.5,79.1,55.8,3649.2
50247,870,406.9,1098.1,2537.7,6701.2,366.3,344,312.2,426.7,75.9,56.1,3697.6
50248,1944,398.8,1080.2,2512.1,6634,360.2,337.9,311.3,432.7,81.8,53.9,3581.1
50249,480,385.1,1052.6,2473.2,5891.8,338.5,317.9,280.3,376.7,82.6,50.3,3292.6
50250,873,396.4,1072.3,2494.5,6152.7,349,327.9,291.2,390.5,79.2,52.7,3449.7
50251,496,429.9,1142.8,2667.2,7213.1,390.7,366.8,340.3,463.1,79.7,57,3723
50252,105,430.9,1132.3,2599.9,7332.9,391.1,367.4,342.4,467.5,74,62,4056.5
50254,129,424.2,1113.5,2587.1,6935.3,380.7,357.4,332.6,450.8,78.3,56.1,3786.6
50255,0,,,,,,,,,,,
50256,208,408.3,1091.2,2547.6,6348.4,361.7,339.9,303.2,402.5,77.7,54,3524.5
50257,384,424.5,1125.5,2586.5,7487.2,393.1,369.1,352,487.1,76.2,58.5,3934.9
50258,392,402.4,1088.4,2536.8,6122.3,352.6,331.3,294.6,386.4,80.1,51.6,3295
50259,16,435.7,1139.4,2647.6,7416.1,400.5,375.9,361,482.7,81.5,57.8,3667.1
50261,936,457.9,1171.7,2663.9,8841.3,440.7,413.7,417.3,590.2,72.8,67.4,4604.9
50262,161,389,1040.7,2470.1,5537.3,336,315.9,279.1,361.6,83.4,45.5,3126.7
50263,6716,436.1,1152.4,2534.1,8740.9,415.1,389.2,381.2,584.6,61.7,67.2,4865.1
50264,240,400,1056.9,2510.5,5780,346.2,325.5,291.7,378,83.9,47,3213.7
50265,14261,381.2,1082.4,2367.7,7549,369.4,346.7,332.4,508.4,66.6,54.5,3796
50266,12635,383.4,1086.6,2337,8067.8,378.5,355,347.9,559.7,61,56.1,4103.1
50268,447,385.9,1038.9,2476.9,5231.1,322.9,303.5,262.8,339.3,89.7,43.1,2735.8
50269,0,,,,,,,,,,,
50271,263,404.1,1090.8,2548.9,6376.7,361.8,339.9,307.2,410.2,80.2,52.5,3431.6
50272,0,,,,,,,,,,,
50273,3303,395,1074.7,2483.9,6715.6,363.9,341.5,319.4,440.2,78.2,53,3600.7
50274,152,415.9,1100.9,2600.6,6419.6,369.2,346.9,311.5,411.4,80.8,53,3468.2
50275,282,422.8,1099,2592.2,6735.6,377.7,354.4,330.1,441.3,83.1,53.9,3614.4
50276,909,411.5,1111,2534.4,7111.1,377,354,328.6,450.2,73.8,58.6,3807.3
50277,234,438.8,1130.6,2672.4,7226.4,399.3,375.3,352,472.7,81.8,58.1,3873.1
50278,332,417.5,1107.4,2577.9,6807.5,372.8,350,321.3,428.7,79.7,57.7,3703.1
50301,0,,,,,,,,,,,
50302,0,,,,,,,,,,,
50303,0,,,,,,,,,,,
50304,0,,,,,,,,,,,
50305,0,,,,,,,,,,,
50309,3660,254.3,895.3,1857,4679.7,250.1,235.4,194.2,298.8,62.1,32,2198.8
50310,14164,365.9,1051.9,2300.4,6454.9,338.5,318.3,280.3,408.7,67.2,52.4,3573.4
50311,6401,329.1,994,2121.8,5961.8,309.6,291.1,255.3,381.6,62.1,46.4,3196.1
50312,7658,367,1046,2319.8,6769.2,348.8,327.4,308.5,451.3,74.7,49.2,3388.2
50313,6824,373.5,1051.6,2355.1,6003.8,331.9,312.3,267.1,373.1,69.9,52.8,3559.5
50314,4443,256.2,896.8,1810.1,4267.3,247.8,234.7,167.8,261.7,58.7,31.2,2360
50315,15191,348.5,1017.3,2264.4,5692.2,315.2,296.5,252.2,358.8,68,47.8,3256.9
50316,6193,318.4,968,2107.5,4938.5,287,270.7,212.7,309.9,66.8,41.8,2999.6
50317,14988,370.4,1040.7,2359.5,5919.4,331.3,311.7,269.1,375.4,71.8,50.9,3458.6
50318,0,,,,,,,,,,,
50319,0,,,,,,,,,,,
50320,7601,377.7,1062.6,2325.2,6916.5,353.5,332.6,299.6,460.9,62.1,54.2,3913.2
50321,3526,381.2,1072.6,2362.5,7189.6,368.3,346.1,326.8,474.9,70,52.6,3593.2
50322,14137,413.9,1119.9,2508.9,7969.7,397.7,373.4,363,533.8,72.4,59.4,4094.6
50323,4284,504.4,1237.8,2745.9,11458.7,513.9,481.3,522.9,835.4,65.7,75.7,5881.9
50324,1971,412.5,1110.5,2520.7,7603.2,388.9,365.1,350.4,501.8,78,59,3894.4
50325,5698,454.8,1179.7,2625.9,9855.3,460.8,432.2,453.4,698.5,69.3,66.5,4882.5
50327,4366,418.2,1127.1,2521.7,7962.7,398.2,374.1,357.5,518.4,67,63.6,4326.3
50391,0,,,,,,,,,,,
50392,0,,,,,,,,,,,
50395,0,,,,,,,,,,,
50398,0,,,,,,,,,,,
50401,12892,369.8,1032.4,2373.9,5849.5,329.4,309.4,276.4,378.6,79.4,47.9,3163.3
50402,0,,,,,,,,,,,
50420,172,416.3,1110.3,2573.3,6791.6,372.7,350,325.9,439.4,82.2,52.4,3380.8
50421,1482,394.7,1063,2505.9,5959.8,345.3,324.4,290.5,385.5,84.7,49.2,3205.6
50423,1184,387.3,1051.1,2494.3,5740.9,336,315.2,281.7,375.3,89.5,45.6,2941.5
50424,660,403.3,1064.6,2547.2,5846.9,346,324.5,294.2,387.5,93,46.8,3036
50426,62,418.1,1105.1,2613.3,6488.6,368.7,346.5,318.2,423.4,88.1,51.2,3264.1
50427,27,412.8,1101,2577.4,6559.7,368.8,346.5,317.8,424.7,82.1,51.4,3367.5
50428,4119,398.3,1074.1,2501.1,6653.8,363.5,341.2,320.5,439,83.8,52.4,3422
50430,208,407.6,1089.3,2569,6317,359.7,337.6,310,415.2,87.5,47.2,3058.3
50431,0,,,,,,,,,,,
50432,101,403.5,1069.1,2547,5690.5,345.8,325.3,283.7,363.4,86,49.6,3163.2
50433,93,418.9,1109.7,2586.6,6803.1,374.8,352,327.1,441.8,82.2,53.7,3512.3
50434,188,426,1117.7,2596.3,7091,385,361.2,341.5,469.3,79.4,53.8,3677.7
50435,328,425.2,1112.4,2649.2,6385.2,373.7,351.3,313,406.5,82.5,53.4,3477.9
50436,2319,388.5,1064.6,2455.5,6117.6,342.7,321.9,287.9,391.9,79.3,51.3,3362.2
50438,1804,402.7,1095.1,2538.6,6616,361.7,339.6,311.4,424.4,81.9,53.1,3455.6
50439,121,407.8,1091.3,2541.2,6443.8,362.6,340.9,311.7,411.8,80.7,52.9,3366.7
50440,194,428,1134.5,2618.9,6984.8,379.6,356.2,329.5,444.6,79,55,3626.3
50441,2299,382.1,1059.6,2445.2,6074,340.6,319.8,285.4,386.8,78.5,49.1,3205.2
50444,168,427.8,1120.5,2602.1,7170.9,387.8,363.8,345.6,475.3,79.5,54.2,3702.3
50446,221,419.9,1110.2,2569.5,6843.7,375,352.3,327,445.5,78.5,54.2,3602.5
50447,484,385.9,1044.8,2495.1,5489.6,331.6,311.7,274.3,356.9,90.2,44.8,2892.2
50448,296,429,1125,2618.6,6993.9,384.8,361.3,339,454.5,81.4,55.3,3618.5
50449,333,395,1079,2504.8,6174.4,349.2,327.9,294.6,392.6,80.8,50.9,3243.7
50450,1261,384,1044.1,2451,5878,337.3,316.8,282.8,385,83.5,48.6,3263.7
50451,216,426.2,1113.9,2635.9,6864.8,384.9,361.2,346.5,461.6,90.8,49.9,3225.7
50452,280,404.7,1089.7,2526.1,6414.3,357.9,336,304.6,413.1,79.8,51.5,3399.8
50453,209,423.9,1119.1,2599,6748.3,373.8,351.4,319.6,423.1,78.9,57.7,3743.3
50454,53,410.7,1093.6,2580.5,6282.9,359.4,337.3,304.3,405.5,85.2,49.4,3174.5
