ZIP_Code,zip5_pop,zip5_HH,pop_growth,hh_avg_size,hh_med_age,med_rent,med_value,med_vehicles,med_income,avg_income,percap_income,pop_med_age,income_200k,high_inc_avg
13210,28073,8612,0.68,2.25,36.4,692.53,139229,1.6,40717,56148,24594,28.5,3.78,248498
13211,6598,2718,-0.28,2.42,51.5,655.43,84039,1.9,51783,59834,24749,38.1,0.96,143360
13212,21436,9254,0.76,2.31,55,673.28,118948,2,64019,73669,31710,43.7,3.19,237190
13214,8524,3061,0.26,2.27,56.3,819.26,154914,2,77146,93548,36919,40.1,7.96,339531
13215,15700,5726,0.52,2.55,54.2,696.77,195669,2.2,93731,114254,42868,43.5,10.96,345420
13217,0,0,,,,,,,,,,,,
13218,0,0,,,,,,,,,,,,
13219,15222,6531,0.35,2.29,56.6,635.97,144448,2,73511,83139,35998,47.1,5.57,247659
13224,8458,3570,0.41,2.32,52.1,669.58,140437,1.8,76340,83810,36555,39.9,7.97,242048
13235,0,0,,,,,,,,,,,,
13244,0,0,,,,,,,,,,,,
13261,0,0,,,,,,,,,,,,
13290,32,21,1.38,1.48,55.5,951,55556,1.5,48500,71091,47959,48.2,9.3,214520
13301,190,81,-0.41,2.27,56.9,408.62,148559,2.2,58495,67372,29511,48.9,1.89,226411
13302,1397,496,-1.06,2.86,50.8,514.43,78887,2.4,52757,64139,22689,37,1.84,236646
13303,1110,448,-0.38,2.48,53.3,475.81,125122,2.3,75737,83354,33671,44.2,4.43,271037
13304,1710,689,-0.33,2.48,55.4,553.48,132788,2.3,76784,87915,35253,45.7,6.2,270167
13305,0,0,,,,,,,,,,,,
13308,4039,1641,-0.12,2.45,55.2,581.57,98201,2.2,59946,70492,29258,45.4,2.01,161939
13309,4456,1827,-1.04,2.35,54.3,421.81,111129,2.2,51773,64793,27983,45.4,4.19,179211
13310,968,281,-2.54,2.45,52.4,442.31,114230,2.3,65094,73372,24214,27.8,2.96,269427
13312,0,0,,,,,,,,,,,,
13314,27,10,0.52,2.62,53.4,590.98,76980,2.3,47268,58788,22497,39.4,1.75,228564
13315,1549,616,-2.5,2.53,55.8,451.19,121664,2.3,61147,73126,28826,44.8,1.98,367208
13316,5993,2348,0.92,2.53,53.5,530.53,99944,2.2,54656,66359,26919,41.9,2.12,265725
13317,3931,1604,-0.15,2.45,52.7,521.97,102520,2.2,61501,77385,32180,42.2,4.1,338564
13318,1787,693,0.32,2.57,52.6,550.13,97610,2.2,60283,71945,28244,42,3.97,287911
13319,834,349,-0.3,2.41,54.7,646.74,154202,2.2,72372,98916,40732,43.4,9.75,340140
13320,1969,815,-1.52,2.44,56.4,486.29,158091,2.3,57193,73080,30043,47.2,3.15,441041
13321,0,0,,,,,,,,,,,,
13322,1056,430,-0.38,2.53,54.3,583.4,113668,2.3,72360,88928,35173,43.2,3.62,466263
13323,11470,4502,-0.29,2.2,56.9,667.28,142601,2.1,71424,88358,37985,46.9,7.78,290856
13324,3238,1346,-0.93,2.44,55.3,489.53,118791,2.3,56477,68788,28229,45.3,3.49,249537
13325,1326,554,1.78,2.4,53.7,532.37,85965,2.3,58224,67305,27748,44.1,1.35,711458
13326,5379,2336,-1.49,2.21,57.2,658.17,256063,2.2,63418,88589,39760,48.3,8.77,326757
13327,2435,935,1.07,2.6,54,472.1,120055,2.4,55766,65432,25329,42.4,2.29,225136
13328,1528,461,-0.76,2.47,54.4,513.02,139695,2.3,73492,92349,31806,37.6,8.24,335517
13329,4090,1624,-1.39,2.47,55.4,424.66,84520,2.1,51915,59279,24347,41.3,0.72,234159
13331,466,231,-0.36,2.1,60.2,550.47,417264,2.3,89586,105208,51265,54.5,12.5,258675
13332,1712,681,-1.76,2.56,54.4,499.5,100291,2.3,61582,68711,27430,43.7,4.56,221749
13333,84,34,-1.34,2.52,57.1,521.9,146156,2.3,58272,73149,30194,47.3,2.6,454600
13334,2147,701,-1.81,2.36,53.2,477.29,113385,2.3,55399,63941,22358,29.8,2.66,228187
13335,2522,956,-2.87,2.57,54.7,517,104428,2.4,56512,67860,26476,44,1.55,383925
13337,735,315,-1.57,2.34,59.1,887.69,225178,2.2,56254,76683,32907,49.7,10.43,214139
13338,1322,579,-0.16,2.3,56.3,384.38,149296,2.2,60045,69013,29761,48.2,2.3,227935
13339,6737,2610,-0.5,2.58,53.5,454,88809,2.1,47277,60680,23759,40.4,2.72,297220
13340,8198,3293,-1.12,2.48,54.7,568.9,113239,2.1,56345,67083,26969,43,3.1,269672
13342,140,56,-0.99,2.37,55.9,534.95,126460,2.4,60384,69430,28771,45.8,2.81,262303
13343,2194,860,1.33,2.52,52.4,525.09,96749,2.3,50524,67623,26854,40.8,2.97,323936
13345,347,147,2.36,2.36,54.1,449.77,95484,2.2,45329,60887,25531,45.3,2.66,273071
13346,7529,2338,-1.96,2.33,50.7,638.51,155916,2.1,65652,79164,27528,34.9,5.89,287935
13348,1316,532,-1.69,2.47,55.4,638.07,166311,2.2,57641,73645,30014,45.2,5.64,296952
13350,10234,4165,-0.89,2.22,55.1,477.35,82945,1.7,42012,51704,22649,41,1.2,170530
13352,0,0,,,,,,,,,,,,
13354,3314,1301,-0.71,2.54,54.6,515.96,129488,2.3,75743,84998,33508,44.4,5.42,252257
13355,1359,534,-0.17,2.52,54.4,585.27,105661,2.3,56002,70025,28577,42.9,2.62,332702
13357,11304,4641,-1.39,2.4,54,537.53,95675,2,54694,66739,27381,40.9,2.83,240300
13360,321,153,-3.6,2.1,58.5,351,317923,2.2,69347,101625,48493,49.4,2.8,1069287
13361,792,291,-0.96,2.69,54.4,585.15,100133,2.3,53221,65073,24155,43.2,2.12,321043
13362,0,0,,,,,,,,,,,,
13363,2346,934,-0.51,2.53,54.3,617.73,116253,2.4,63840,72484,28682,44,2.2,236208
13364,0,0,,,,,,,,,,,,
13365,8899,3693,-0.43,2.38,55.5,458.09,90511,1.9,51441,67133,28353,42.9,2.76,299329
13367,9104,3566,0.46,2.48,53.9,509.57,123983,2.2,53031,64721,26347,42.5,2.53,251252
13368,1104,462,1.2,2.4,54.2,438.61,91405,2.2,50287,62854,26113,44.1,1.96,406625
13401,0,0,,,,,,,,,,,,
13402,1737,702,-0.36,2.43,53.4,548.87,116931,2.3,58375,77082,31964,43,2.77,557782
13403,7822,1807,-0.57,2.51,54.7,510.69,181071,2.5,84459,94659,36492,41.5,7.14,228372
13406,606,234,-2.1,2.58,55.5,558.71,99128,2.3,63194,75545,29122,43.2,3.46,339816
13407,5939,2434,-1.53,2.41,54.8,522.78,90036,2,51114,61585,25557,43.4,1.64,264220
13408,2909,1004,-2.27,2.42,52.4,508.25,121010,2.3,61165,71457,26074,32.9,4.44,230928
13409,2649,915,-2,2.57,52.2,464.85,94226,2.4,58388,67837,24904,36,1.97,414346
13410,0,0,,,,,,,,,,,,
13411,2669,1031,-1.86,2.5,54.8,518.71,93777,2.3,53232,62890,25317,44.6,2.11,250163
13413,15630,6611,-0.57,2.26,58.4,641.44,157261,2.1,79788,101819,43379,49,9.36,322295
13415,66,29,-0.87,2.37,56,530.68,125350,2.4,59191,69348,28753,46.3,2.87,282938
13416,2516,984,-1.04,2.56,54.1,473.96,113863,2.3,55402,68178,26872,42.2,2.65,260521
13417,3455,1758,-0.45,1.95,55.1,570.68,106858,1.7,44528,60667,30948,44.7,2.5,272308
13418,360,136,0.63,2.63,53.2,603.2,78177,2.3,47333,59354,22668,39,1.81,230182
13420,810,390,-0.23,2.05,59.9,572.43,471836,2.3,91038,103722,50772,54,11.56,240925
13421,14393,5976,-1.45,2.36,52.7,564.93,106584,2,56524,67272,28448,41.2,2.96,252217
13424,2922,1018,-0.44,2.47,55.2,585.98,119110,2.4,75889,87872,34032,43.1,3.5,483383
13425,1969,807,-0.32,2.49,53.9,425.26,108964,2.3,64035,79907,32340,42.5,2.9,256437
13426,156,53,-1.59,2.65,53.4,595,77512,2.4,62524,70468,25460,44.2,3.3,220749
13428,1710,616,-0.3,2.72,54.2,377.96,96175,2.2,54642,67180,24971,42.2,3.22,333195
13431,1385,505,-0.89,2.67,53.8,506.83,141194,2.3,67621,79276,30124,43.2,3.25,261938
13433,2209,880,0.79,2.5,52.7,450.41,86217,2.3,43279,53318,21549,40.6,0.67,135094
13435,0,0,,,,,,,,,,,,
13436,38,19,-1.83,1.95,58.8,396,287444,2.2,72675,93710,46222,52.8,7.13,336489
13437,668,252,-0.15,2.67,52.5,504.31,77203,2.4,51786,59251,22037,40,1.37,230317
13438,3553,1422,0.42,2.47,54.5,541.57,116145,2.4,65864,76944,31091,43.7,4.42,260106
13439,3443,1490,-2.2,2.31,59,480.55,127561,2.1,47572,59388,25853,48.1,2.1,234003
13440,42427,16887,-0.81,2.33,53.9,571.94,93082,1.9,60462,72000,30487,42.3,3.16,277274
13441,243,98,-0.12,2.28,51,500.92,78461,1.8,52616,71202,31278,39.6,4.85,297074
13450,300,128,-1.92,2.32,56.7,544.91,194006,2.4,58919,72315,30998,47.8,5.04,259844
13452,5236,2049,-1.4,2.47,54.8,441.95,83879,2.1,47633,56923,22934,44,0.83,149957
13454,633,238,-2.14,2.64,53.5,450.27,89871,2.4,48196,57270,22288,40.5,0.78,235377
13456,4195,1679,-0.13,2.49,54.9,587.9,129837,2.3,70679,88144,35927,44.6,5.51,367892
13459,1980,796,-2.57,2.48,53.4,584.35,122230,2.5,59840,74469,30176,43.3,3.16,412315
13460,3582,1480,-1.54,2.4,54.5,448.49,105318,2.3,52671,63670,26596,43.9,3.11,231896
13461,3375,1456,0.13,2.32,57.4,613.44,126978,2.1,63677,77683,33682,46.4,4.3,251915
13464,1252,485,-1.25,2.6,53.9,483.45,87352,2.3,55733,66452,25643,43,2.88,240884
13468,388,167,-1.37,2.26,59.3,631.95,158601,2.3,62861,70783,31422,50,2.43,255247
13469,785,307,-0.29,2.54,54.5,471.95,122336,2.5,77902,88303,34669,44.8,6.04,236011
13470,684,280,-3.13,2.46,54.7,570.36,83533,2.3,47668,59022,23600,45,1.36,374453
13471,3410,1273,-0.13,2.66,52.1,560.77,82183,2.3,53201,65326,24699,40.7,2,279809
13472,0,0,,,,,,,,,,,,
13473,604,245,0.65,2.45,53.8,479.39,87497,2.3,58965,68932,28100,42.8,1.38,565839
13475,9,4,-1.38,2.22,58.6,600,154705,2.3,61392,71549,31017,49.1,2.5,322743
13476,2863,1198,-1.14,2.38,53.7,534.64,123863,2.2,61898,75569,31746,42.5,4.22,260288
13477,1344,532,-0.72,2.49,54.4,497.43,133477,2.2,60923,79210,31954,42.4,6.29,263440
13478,3278,1252,-0.43,2.59,55.1,696.19,109904,2.4,74510,76435,29776,43.2,1.25,180333
13479,0,0,,,,,,,,,,,,
13480,3600,1398,-1.35,2.51,53,520.16,108585,2.1,57635,73613,28939,42.3,3.89,277892
13482,54,20,-2.02,2.56,55.1,448.66,123490,2.4,66862,78893,30558,44.1,1.8,468690
13483,270,93,0.95,2.69,53,473.96,90544,2.1,55152,65742,25420,41.9,1.82,251391
13485,1925,747,-0.7,2.58,54.3,528.59,82236,2.3,49485,58654,22710,41.8,1.34,225532
13486,733,293,-0.23,2.54,53.2,478.69,120144,2.3,72937,81836,32831,43.7,4.13,271647
13488,281,114,-2,2.47,55.8,509.98,135003,2.4,55079,68423,28515,46.8,2.95,368657
13489,1293,500,-0.29,2.57,53,436.36,88146,2.3,57668,75363,29636,42.2,5.34,294525
13490,1431,530,-0.45,2.7,53.7,504.58,120085,2.4,93661,110082,41118,42.4,10.68,300506
13491,2212,884,-1.24,2.51,56.4,477.99,99390,2.4,66195,74191,29434,43.9,2.99,251374
13492,12226,5251,-1.32,2.31,55.1,585.09,132132,2.1,74129,86308,36893,44.8,7.32,227141
13493,1713,628,-0.78,2.71,52.3,566.54,80537,2.4,53563,61411,22690,40.1,0.77,240507
13494,382,167,-0.64,2.23,57.7,445.6,146522,2.2,56240,65425,29287,49.9,1.62,232725
13495,2233,1002,-0.31,2.13,51.8,523.93,88890,1.8,47272,59832,27915,40.2,1.46,243351
13501,37968,14609,-0.52,2.48,51.5,560.72,92720,1.6,41045,53520,22312,36.8,2.55,176026
13502,33074,13882,-0.54,2.27,52.5,583.39,87548,1.7,47259,59022,25996,39.8,2.34,224626
13504,0,0,,,,,,,,,,,,
13601,40160,16255,2.32,2.38,47.5,656.82,131338,1.9,54856,65838,27116,36.4,3,240260
13602,1163,0,,,,,,,,,,,,
13603,12567,3398,2.74,3.15,31.7,1264.08,94393,2,50792,56641,19096,22.4,0.39,92272
13605,4579,1789,1.64,2.56,52,520.4,142171,2.2,59990,75283,29548,40.3,3.55,394765
13606,2705,1027,1.55,2.64,50.9,589.28,156425,2.2,71469,87334,32987,39.8,5.04,383660
13607,1707,762,2.59,2.22,55.5,592.15,154280,2.2,49971,63256,28917,48.2,2.52,239627
13608,1400,506,1.55,2.79,49.9,582.17,104408,2.3,61879,66192,23800,37.7,1.3,127727
13611,0,0,,,,,,,,,,,,
13612,2161,840,2.8,2.57,50,715.26,146348,2.2,65419,78905,30912,39.1,2.17,522620
13613,2031,777,-0.89,2.6,53.2,394.2,94034,2.2,47432,59387,22846,40.1,1.76,234252
13614,310,117,1.39,2.69,55.4,557.09,92397,2.2,66539,98554,36954,41.3,5.67,614226
13615,0,0,,,,,,,,,,,,
13616,2389,913,1.81,2.61,42.2,956.09,142239,2.1,49449,66308,25602,32,2.17,545967
13617,11753,3640,0.32,2.43,51.6,568,126110,2,59958,75040,28965,35.4,4.2,293064
13618,1652,726,1.45,2.19,57.4,336.44,148962,2.2,68261,100936,45788,49.9,4.69,664744
13619,11080,4360,0.92,2.51,48.4,684.64,128065,2.1,51785,63665,25132,36,1.97,295796
13620,3769,1445,-0.03,2.61,53,459.61,111858,2.3,56676,69392,26587,41,1.45,486151
13621,620,246,-1.39,2.51,54.8,435.62,98205,2.1,57791,70218,28282,44.5,4.77,271665
13622,1985,780,2.98,2.51,55.1,355.02,153055,2.2,64118,73297,29442,45.9,5.53,219445
13624,5221,1824,1.99,2.39,54.8,705.28,154683,2.2,62096,75426,31437,43.5,4.14,230638
13625,1737,740,-0.48,2.38,55.3,564.17,106026,2.2,54662,67401,28383,47.1,1.86,376314
13626,1920,706,0.52,2.72,51,711.35,121777,2.1,60745,71420,26237,37.3,2.75,250920
13628,0,0,,,,,,,,,,,,
13630,1679,558,-0.66,2.94,53.3,607.74,84575,2.1,53731,66061,23126,36.6,2.75,261600
13632,0,0,,,,,,,,,,,,
13633,235,74,-0.87,3.24,51.6,539.25,79572,2.1,54025,69781,22033,33.2,2.4,461079
13634,4748,1822,1.84,2.59,52.1,500.43,138405,2.2,65802,72033,28161,40.5,2.18,254063
13635,984,391,-1.59,2.54,54.4,471.52,70013,2.3,47393,57628,22820,43,1.36,235688
13636,122,43,3.75,2.86,52.1,646,120135,2.3,44828,60394,21381,39.2,0.7,230898
13637,5442,1799,3.56,2.68,37.8,904.18,139937,2.1,50313,67185,25434,28.3,3.45,331537
13638,436,163,3.06,2.68,48.2,669.5,92695,2.2,62428,69692,26096,36.5,1.04,473564
13639,262,105,-1.24,2.47,54.3,661.76,58441,2,42855,56480,22852,45.1,2.4,214162
13640,418,205,3.83,2.04,59.5,526.72,285626,2.2,63080,81334,39160,54.5,7.1,261832
13642,10122,3578,-0.71,2.54,51.8,615.59,83504,2,49142,61193,23451,39,1.55,229720
13645,0,0,,,,,,,,,,,,
13646,2536,971,0.16,2.6,55.1,457.02,99457,2.3,54413,79573,30786,43.1,2.96,698979
13648,1510,576,0.47,2.58,54.2,650.25,84919,2.3,55167,66378,25726,42.3,1.47,449052
13649,0,0,,,,,,,,,,,,
13650,1504,582,3.55,2.56,55.1,589.16,154326,2.2,55119,78318,31035,45.1,3.74,460125
13651,0,0,,,,,,,,,,,,
13652,1566,599,0.18,2.6,53.4,460.8,79375,2.2,53525,64000,24325,39.6,1.88,230502
13654,2352,858,-0.02,2.69,52.7,523.82,86509,2.2,57412,68226,25232,39.4,1.82,278722
13655,3501,1253,1.29,2.8,50.8,449.05,134337,2,32458,39412,14146,34,0.15,20841
13656,2940,1038,1.8,2.83,50.4,763.39,145996,2.2,68164,80444,28903,37.1,4.13,236453
13658,2344,869,0.44,2.68,54.1,534.66,94264,2.1,55954,75684,28332,41.2,3.47,429816
13659,618,223,1.86,2.79,50.6,681.63,126139,2.4,64533,74852,26458,39.4,4.25,229575
13660,1919,708,-0.85,2.68,53.2,567.91,85900,2.2,55734,69841,26071,42.4,3.55,374401
13661,2462,893,3.11,2.75,51.4,621.9,100188,2.3,46637,60047,21929,39.8,0.81,237001
13662,17559,7248,-0.88,2.36,52.6,524.81,93078,1.9,50438,62540,26213,41.7,2.66,232560
13664,427,165,0.59,2.53,55.8,943.58,126259,2.2,74080,132705,51647,44.4,11.75,544298
13665,805,295,0.63,2.72,50.1,859.09,100406,1.9,38047,47044,17281,38.4,0.3,243750
13666,0,0,,,,,,,,,,,,
13667,3431,1369,-0.71,2.51,53.9,552.96,87074,2.1,44367,58341,23376,41.7,1.48,274344
13668,3498,1374,-0.33,2.51,54.1,534.35,91751,2.1,48081,61264,24361,42,1.97,264765
13669,16190,5870,-0.59,2.45,53.8,498.58,81367,1.9,50793,65558,26165,42.7,3.14,320074
13670,572,222,-0.06,2.37,54.7,419.98,61064,2,50867,59917,24179,46.3,1.46,232503
13672,720,299,-0.71,2.43,53.5,506.03,101124,2.2,48462,62802,25890,42.8,2.23,352504
13673,2062,770,1.59,2.64,45.9,595.19,121664,2.1,61402,70947,27317,32.8,3.07,226183
13675,184,66,1.06,2.8,50.5,761,121646,2.2,65809,70381,25840,38.3,1.73,234759
13676,16523,5099,-0.55,2.35,46.9,570.54,107587,1.9,50859,68244,28975,36,4.87,261162
13679,1810,734,1.78,2.47,52.7,630.3,118399,2.2,46707,59764,24129,41.9,2.49,251900
13680,1314,459,-0.16,2.79,52.5,618.06,90747,2,57093,73000,25441,35.9,2.63,362672
13681,942,319,-0.61,2.96,53.6,580.91,83466,2.1,53511,68848,24096,37.1,2.81,326735
13682,1019,322,1.81,2.76,50.6,782.68,166708,2.5,76969,89730,30206,38.9,7.63,242557
13684,1210,471,-0.33,2.57,53.6,405.85,80602,2.3,51252,60349,23508,42.2,0.99,258662
13685,2489,1086,3.63,2.29,49.2,835.64,203673,2.2,70743,81194,35474,41.2,2.73,356804
13687,405,184,-0.84,2.23,56.8,545.02,117059,2.2,55578,68802,30688,50.1,1.67,375690
13690,1115,439,-0.3,2.44,55.4,292.39,61944,1.9,47052,58490,23964,47.6,1.83,272944
13691,3188,1159,1.16,2.74,50.2,657.73,114531,2.2,58424,76134,27871,37.2,3.2,423584
13692,0,0,,,,,,,,,,,,
13693,642,277,3.47,2.33,57.1,484.3,131629,2.2,52714,63025,27254,49.5,2.76,229254
13694,1580,666,1.11,2.36,56.6,506.9,113122,2.2,59755,71044,30039,46.9,4.17,241248
13695,0,0,,,,,,,,,,,,
13696,25,11,-1.84,2.47,53,659.43,84932,2.1,55413,80423,32211,43,8.29,268995
13697,2171,845,-0.36,2.57,53.1,411.82,84428,2.2,45622,71446,27738,40.7,4.51,386458
13699,0,0,,,,,,,,,,,,
13730,3068,1251,-1.65,2.44,55.4,486.33,85546,2.2,49554,63803,26167,44.2,2.12,444180
13731,895,452,-1.48,2.06,62.1,595.37,165110,2.1,50861,65585,31790,55.7,4.25,248019
13732,8038,3129,-2.08,2.57,54.2,680.34,123935,2.4,78595,90432,35257,43.8,5.44,270052
13733,5073,2131,-1.67,2.38,55.7,513.76,95132,2.2,55520,66401,27859,45.2,2.5,256045
13734,2133,816,-0.95,2.61,53,491.31,109398,2.5,60638,74242,28656,41.3,5.58,236631
13736,2080,801,-1.68,2.56,54,426.55,95298,2.4,59325,67753,26516,43.4,1.81,251685
13737,0,0,,,,,,,,,,,,
13738,0,0,,,,,,,,,,,,
13739,975,396,-2.69,2.36,56.6,508.23,136206,2.5,53760,65694,27544,46.7,1.74,264931
13740,560,260,-2.8,2.2,57.3,581,159716,2.2,49910,68931,30835,50.6,5.59,220956
13743,3663,1451,-2.38,2.5,53.7,440.27,93443,2.5,63453,76285,30530,42.5,3.31,331317
13744,1017,396,-1.53,2.55,53.3,571.6,112560,2.4,65647,79812,31051,43.3,3.06,370464
13745,0,0,,,,,,,,,,,,
13746,1833,709,-1.4,2.6,55.3,433.06,107748,2.4,62166,73648,28507,45.1,4.03,249025
13748,3687,1488,-1.42,2.47,56.3,619.14,100749,2.4,62040,76368,31130,45.9,4.4,250176
13749,0,0,,,,,,,,,,,,
13750,1348,552,-1.3,2.45,55.8,505.82,101590,2.3,57364,60843,24816,45.2,0.52,240205
13751,167,67,-1.2,2.51,55.6,521.67,94061,2.3,56788,60198,24667,45,0.52,239925
13752,1169,517,-3.12,2.15,58.7,568.75,157804,2.1,47880,63644,28458,48.9,2.94,299601
13753,5428,1723,-3.54,2.25,55.5,629.48,168124,2.1,56567,80176,34456,46.3,3.16,624084
13754,2834,1162,-1.74,2.43,56.3,488.01,99659,2.2,45374,65969,27224,45.3,2.81,632903
13755,1113,490,-1.94,2.24,57.3,642.64,115812,2.2,53163,59480,26468,49.3,0.59,130506
13756,661,244,-3.52,2.33,57.6,581.53,185823,2.2,50054,76498,31348,47.8,4.64,272333
13757,1124,469,-2.47,2.41,55.6,571.6,157834,2.5,59920,73048,30727,46.9,2.63,409962
13760,43426,18834,-2.18,2.28,53.7,637.33,120810,2,63781,77849,33719,43.6,4.81,287143
13761,0,0,,,,,,,,,,,,
13762,0,0,,,,,,,,,,,,
13774,0,0,,,,,,,,,,,,
13775,1406,575,-2.52,2.38,56.7,578.24,128824,2.4,61830,75054,31475,47.4,2.07,646626
13776,652,281,-0.81,2.32,59,580.2,150845,2.4,59269,68502,29464,49.9,2.6,225530
13777,832,304,-1.7,2.73,53,449.81,99270,2.6,62390,74157,27416,42.1,2.96,283691
13778,6382,2624,-2.46,2.41,54.7,481.16,112873,2.4,63172,74125,31180,44.4,3.66,257839
13780,1043,403,-1.91,2.41,55.9,460.61,101921,2.4,59844,66273,26368,48.5,0.9,206646
13782,899,402,-3.66,2.26,56.7,520.27,155554,2.1,45655,54024,23993,48.9,1.5,183072
13783,2528,1117,-2.62,2.29,57.4,448.64,116258,2.2,47145,61663,26803,46.9,1.5,204504
13784,119,45,-2.86,2.59,52.2,609,90197,2.4,55927,60387,23324,40.6,1.5,228544
13786,245,101,-1.59,2.4,57.9,540.13,136437,2.3,55121,62253,25930,49.8,1.4,227741
13787,3348,1267,-1.41,2.62,54.6,447.66,122207,2.5,59470,70670,26917,43.8,4.05,240802
13788,1152,440,-4.03,2.37,54.2,470.92,145270,2.2,53933,67513,29464,43.6,1.3,423996
13790,18778,8186,-1.74,2.23,51.9,639.95,97912,2,50740,62429,27975,40.8,2.35,285922
13794,0,0,,,,,,,,,,,,
13795,3548,1431,-1.35,2.47,52.2,493.53,104195,2.4,61178,71103,28900,40.9,1.87,192466
13796,1149,487,-1.38,2.33,57.3,584.93,128434,2.3,53846,62724,26720,46.7,1.86,135284
13797,2397,914,-0.45,2.62,52.2,496.11,95203,2.6,59682,72445,27687,40.9,3.66,249861
13801,1605,648,-2.21,2.48,56.1,349.08,80727,2.3,50492,63165,25720,45.3,2.44,259909
13802,1003,379,0.02,2.63,53.2,340.43,128834,2.5,66558,79821,30390,43.2,4.13,225604
13803,4215,1642,-0.48,2.58,52.3,438.35,104554,2.4,60487,72409,28131,41.4,2.9,348494
13804,196,84,-3.62,2.32,56.7,431.69,108364,2.2,52890,63169,27315,47.6,0.87,388777
13806,47,19,-2.33,2.39,56.3,411.19,170008,2.1,72382,77912,32597,47.3,3.12,298900
13807,1327,555,-1.01,2.38,55.6,563.27,142304,2.2,49765,66661,28064,45.1,3.91,348710
13808,1756,733,-1.93,2.39,56.4,523.03,124883,2.4,55952,62317,26220,46.5,1.26,236986
13809,1586,663,-1.58,2.39,55.6,439.86,99466,2.4,54757,62554,26344,46.5,0.49,142412
13810,965,407,-0.86,2.35,56.2,550.1,129865,2.4,57665,66718,28079,46.4,2.64,236369
13811,3923,1530,-1.16,2.57,54.5,447.97,102118,2.4,60522,74044,28838,43,2.79,372899
13812,2283,915,-2.79,2.53,55,479.95,97716,2.5,61716,70111,27776,44.4,3.41,241439
13813,909,367,-0.33,2.54,55.4,328.53,92583,2.4,45111,57875,22806,44.4,2.91,275686
13815,12978,5400,-1.9,2.34,53.1,457.79,93518,2,45979,62184,25989,41.3,2.94,264580
13820,22229,7738,-1.59,2.23,50.5,654.72,143898,2,51403,67633,28143,37.3,4.3,298309
13825,3958,1635,-1.29,2.4,55.5,574.33,135277,2.3,57303,72633,30547,45.2,2.55,245201
13826,132,52,-0.39,2.52,54.4,475.55,102688,2.5,65199,69869,28009,43.9,1.53,268325
13827,11546,4693,-2.72,2.4,54.8,459.69,117403,2.3,65032,81983,34070,43.9,5.7,259144
13830,5742,2259,-1.31,2.45,56,435.92,101081,2.4,63049,71728,28609,45.8,2.54,240805
13832,600,229,-2,2.62,53.3,458.14,82825,2.3,51052,66592,25780,42.2,3.77,315514
13833,4143,1638,-1.18,2.52,55.7,486.74,96537,2.3,56431,67626,26880,45.8,2.66,292713
13834,225,99,-2.81,2.29,57.6,548.38,165153,2.3,61660,79181,34632,48.5,6.01,277607
13835,1158,457,-2.27,2.54,52.6,472.97,89314,2.5,59197,70177,27610,42,2.96,240722
13838,4775,2079,-1.87,2.28,55.4,582.43,87495,2,43753,52871,23234,43,1.25,157112
13839,2343,1006,-2.69,2.32,57,478.71,100577,2.1,58751,66828,28999,48.8,2.8,271055
13841,709,272,-2.08,2.6,54.7,385.95,90204,2.3,52342,63854,25108,43.5,0.28,76725
13842,392,147,-4.42,2.39,57.2,567.06,147513,2.5,59434,73019,29916,46.6,2.84,226145
13843,1141,452,-2.03,2.52,53.8,492.27,99526,2.3,55269,88112,34871,43.9,3.46,790050
13844,672,270,-2.47,2.47,55.6,368.12,84086,2.3,53521,63484,25906,45.7,2.59,259476
13846,584,247,-2.46,2.35,57.7,553.61,117758,2.4,75810,82986,35206,48.3,2.99,392957
13848,0,0,,,,,,,,,,,,
13849,4514,1893,-1.92,2.38,56,580.11,104648,2.3,53436,60055,25163,45.6,0.73,195013
13850,28194,8786,-1.47,2.4,53.8,611.14,160174,2.2,77574,91656,36936,44.3,8.08,288103
13851,0,0,,,,,,,,,,,,
13856,6303,2719,-2.26,2.31,55.2,430.72,117352,2,46216,56567,24788,44.3,0.77,173186
13859,215,89,-2.66,2.42,54.8,686.87,102855,2.3,56107,58769,24093,45.1,0.06,14923
13860,0,0,,,,,,,,,,,,
13861,280,125,-2.49,2.23,59.2,632.98,144110,2.2,62629,76908,32670,47,7.19,148398
13862,3361,1269,-1.85,2.64,53.1,504.94,106537,2.4,62360,73760,28032,40.8,3.31,248218
13863,467,166,0.36,2.82,52.1,409,86444,2.3,58173,69215,24813,38.3,0.9,264546
13864,1042,430,-1.14,2.38,53.1,609.72,106753,2.5,64349,78828,32882,42.6,4.55,299925
13865,6336,2411,-0.91,2.61,54.2,428.54,99258,2.5,58269,68275,26357,42.9,2.06,282421
13901,19704,8645,-2.08,2.25,53.9,605.83,99950,1.9,49490,64072,27835,42.3,3.25,270621
13902,0,0,,,,,,,,,,,,
13903,18468,7821,-2.2,2.36,52.2,514.42,114651,2,54780,69421,29217,40.3,6.06,214963
13904,9219,3783,-2.04,2.33,54.5,471.05,90939,1.9,52672,62674,26928,43.1,3.17,228009
13905,27880,11738,-1.66,2.24,49.1,646.05,102916,1.8,42636,55017,24451,37.7,2.9,160747
14001,9547,3957,0.53,2.41,55.3,607.36,137104,2.2,64325,77681,32209,44.8,4.58,254986
14004,12852,4116,0.52,2.53,55,630.39,150027,2.4,69868,89011,35037,45.4,4.95,402958
