ZIP_Code,zip5_HH,charity,church,education,political,assets,savings,checking,USbond,securities,coll_tuition,elem_HS,other_gift
33074,0,,,,,,,,,,,,
33075,0,,,,,,,,,,,,
33076,10424,420.1,914.2,107.3,12.9,148147.1,19414.8,52102.6,786.2,76459.6,1602.6,306.4,615
33077,0,,,,,,,,,,,,
33081,0,,,,,,,,,,,,
33082,0,,,,,,,,,,,,
33083,0,,,,,,,,,,,,
33084,0,,,,,,,,,,,,
33090,0,,,,,,,,,,,,
33092,0,,,,,,,,,,,,
33093,0,,,,,,,,,,,,
33097,0,,,,,,,,,,,,
33101,153,42.4,515.7,8.7,1.7,9732.6,4132.8,1306.7,107.6,4986.8,451.7,44.5,160.2
33109,337,486,912.2,127.4,15.5,174327.6,19415.5,64055.4,901.6,91930.8,1390.3,247.9,696.5
33112,0,,,,,,,,,,,,
33114,0,,,,,,,,,,,,
33116,0,,,,,,,,,,,,
33119,189,144.3,530.1,28.8,6.1,38901.7,9312.8,7138.5,255.5,22519.3,821.5,85.9,400.2
33122,6,169.3,618.1,33.2,6.7,38959.6,9193,6531.1,295.5,23417.2,639.5,114.3,442.3
33125,19221,169.3,595.2,34.7,7.1,42870.5,9399.3,8624.2,301,25187.1,686.3,109.9,445.9
33126,18825,196.2,643.6,41.8,7.9,50978.5,10462,11235.4,346,29486.5,747,132.8,473.5
33127,10497,84.6,592,17.2,3.4,20949.6,6034.8,3881,174.4,11534.2,522.4,71.6,252.4
33128,3450,141.8,525.8,28.7,5.8,39426.4,8688.3,8071.9,273.8,23046.4,662.1,88.5,383.7
33129,7293,307.8,729,75,11.1,100043.4,14426.7,31735.4,561.3,54074.2,1093.7,182.3,540.9
33130,14438,166.5,552.9,35.6,6.6,48462.1,9700.4,11450.4,312.1,27559.4,762.1,99.8,403.2
33131,8927,314.3,690.6,79,10.2,112042.3,15209.9,37547,591.6,59414.9,1247.4,184,491.7
33132,5961,232.7,638.4,55,8.1,77146.3,12478,22869.6,438.2,41670,1033.8,139.8,432.5
33133,14519,302.5,744.9,74.6,10.5,100027.7,13929.3,32646.5,566.1,53869,1045.9,181.3,515.7
33134,16378,304.3,744.7,73.7,11.1,96475.4,13958.3,30280.6,549.8,52618.3,1021.6,182.6,553.1
33135,14817,165.1,571.5,33.6,7,42436.8,9308.4,8543.6,293.4,24990.3,682.8,100.4,446.2
33136,5638,98.8,539.5,20.3,3.9,26971.3,6875.1,5588,201.1,14903,605.4,72.3,278.8
33137,8563,181.4,626.3,41.1,6.7,55380.6,10329.4,14610.3,344.5,30452.3,832.5,120,386.8
33138,12440,199.5,685.5,46.8,7.3,61094.7,10330.5,18067.4,382.2,32860,831.4,133.1,397.3
33139,24232,260.4,645,62.3,9.5,86396.1,12939.3,26727.5,489.4,46874.1,1001.9,144.3,483.5
33140,11084,341.8,769,85,12,114091.6,15208.3,37894.9,629.4,61396.5,1120.6,196.1,575.1
33141,17546,212.8,630.2,47.6,8,63805.8,11276.6,17111.6,392.9,35550.3,858.5,130.9,453.9
33142,18276,104.4,595.1,21.2,4.3,25541.8,6797.8,4689.2,204.3,14479.4,551.2,80.3,300.4
33143,13751,300.6,744.7,72.9,10.5,97627.3,14280.8,31106.9,547.7,52482.8,1138,189.7,535.9
33144,9346,230.7,706.9,50.7,9.5,58979.2,11106.2,14333.4,386.9,33797.7,774.5,145.8,532.1
33145,11751,240.3,691.8,54.4,9.2,68168.6,11818.8,18339.7,423.1,38256.6,844.8,151,515.1
33146,4399,436.6,881.9,113,14.6,151621.7,18328.8,53399.7,804.6,80553.5,1391.8,266.2,637
33147,14883,95.3,659.8,19.7,3.9,21416.6,6257.8,3800.2,188.9,11803.8,520.2,83.3,271.9
33149,5379,465.6,892.1,122.7,15.5,165951.7,19078.7,59810.4,859.4,87990.7,1410.4,283.2,653
33150,9676,75.2,632.8,16,3,18377.5,5671.6,3642,165.2,9525.2,515.1,70.6,222.1
33151,0,,,,,,,,,,,,
33152,0,,,,,,,,,,,,
33153,0,,,,,,,,,,,,
33154,7297,337.9,785.2,83.3,12.3,108690.7,14713.8,35435.5,601.5,58956.7,1056.5,194.4,600
33155,16126,294.3,787.1,69.3,11.3,84678.2,13372.6,24496.5,511.3,46973.1,955.2,190.3,568.6
33156,11619,423.4,879.3,108.1,13.6,146266.2,18286.9,51399.7,774.4,77146.8,1428,271.4,640.2
33157,22192,259.1,797.9,62.5,9.3,79798.9,12831.1,24537.1,479.1,42491.9,1019.8,188.8,476.9
33158,2190,523.7,999.4,137,16.7,186336.6,22009.3,67598.3,961.9,97112.1,1720.5,335.3,720
33160,21152,270.7,722,63.5,10.3,81497.9,12714.4,24238.4,479.6,44784.3,943.2,158.1,538.4
33161,18194,114,655.9,24.9,4.3,30593.1,7396.3,7170.6,230.4,16322.3,643.1,99.1,289.1
33162,13242,133.9,698.3,28.6,5,34121.5,8324.3,7655.8,253.1,18413.9,710.2,115.5,350.8
33163,0,,,,,,,,,,,,
33164,0,,,,,,,,,,,,
33165,18615,264,771.2,59.6,10.5,68970.3,12204.8,17914.4,444,39025.4,841.3,173.2,563
33166,8208,268.8,738,62.6,10.1,78939.4,12939.7,22296.9,482,43816.1,940.8,181.1,523.3
33167,6535,85.6,693.3,18.3,3.4,20202.3,6205.1,3821.8,186.7,10509.7,529.8,83.1,245.6
33168,7438,114,771.9,25,4.5,27562.3,7441,5884.1,234.9,14447.5,631.1,110.8,292.4
33169,13374,74.6,721.5,16.4,3,17923.9,6123.1,3396.5,172.8,8666.2,547.3,83.6,224.8
33170,3688,164.8,716,37.7,6.2,44974.3,8876.9,11785,306.9,24568.9,714.5,135.1,350.3
33172,14042,208.9,681,44.6,8.1,53531.2,10867.8,11921.4,367.5,30828.7,792.1,147.6,480.3
33173,13946,278,762.7,64.6,10.5,80075.9,13218.5,22692.5,491.5,44263.6,973.1,184.3,545.9
33174,10665,225.2,708.6,48.7,9.1,57131.1,11255.6,13244.1,386,32832.9,790.1,149.6,526.8
33175,17626,281.4,798.7,64.8,10.6,76896.6,12894.7,21140.2,493.5,43032,924.2,197.7,549.8
33176,18221,316,828.4,77.7,10.9,101355.2,14511.8,33006.7,582.1,54137.7,1110.5,210,538.7
33177,15778,224.3,779.2,50.8,8.6,58616.5,11432.3,14319.6,405.3,32784.4,875.4,192.9,455.5
33178,14586,299.4,773.3,73.4,10.2,95335.4,14606.6,29319.1,542.3,51412.5,1148.4,240.4,504.7
33179,15974,168.1,731.4,37.2,6.5,44416.1,9331.3,11115.1,313.7,24159.1,751,129.8,389.9
33180,14158,326.7,795.1,79.6,12.3,101563.5,14619.5,31992,577.6,55168.1,1061.6,194.2,596.4
33181,8516,173.1,647.4,38.2,6.6,48629.3,9504.5,12455.6,320,26861.7,772.7,117.5,392.3
33182,4092,309.2,844.8,73.3,11.3,87912,14085.4,25238.1,555,48610.9,1025.5,236.3,545.1
33183,13386,255.1,757.9,57.5,9.6,69236.2,12374.5,18042.7,455.2,38861.2,904.7,184.8,516.1
33184,6296,282.5,792.7,65.6,10.5,78499.6,12815.2,22093,494.1,43790,930.1,196,543
33185,7917,334.6,856.9,82.2,11.8,102209.3,15293.5,31508,614,55486.8,1154.7,267.3,541.7
33186,24373,280.4,789.5,66,10.1,82795.4,13669.8,23939.7,507.5,45168.1,1056.4,207.1,519.6
33187,4863,287.9,844.2,68.3,10.5,81761.4,13519.8,23208.2,520.2,44964,1023.6,234.7,518.8
33189,8629,209.1,716.6,47.6,7.6,58647.3,10901.6,15493,387.6,32345.4,841,163.1,432.8
33190,3896,207.3,706.6,49.5,7.1,63211.5,10942.5,18106.3,399.2,34227.4,872.7,173.2,381.2
33193,15048,232.9,733.3,52,8.6,62607.6,11860.8,15600.5,421.1,35169.1,897.5,194.1,473.4
33194,1711,271.3,807.9,63.7,9.8,75234.2,13245.4,20057.2,488.7,41701.7,1007.2,253.8,484.5
33196,14115,275.2,797.3,65,9.7,81084.9,13586.6,23311.9,504.2,44144.9,1059.3,223.5,501.4
33199,0,,,,,,,,,,,,
33222,0,,,,,,,,,,,,
33231,0,,,,,,,,,,,,
33233,0,,,,,,,,,,,,
33238,0,,,,,,,,,,,,
33239,0,,,,,,,,,,,,
33242,0,,,,,,,,,,,,
33243,0,,,,,,,,,,,,
33247,0,,,,,,,,,,,,
33256,0,,,,,,,,,,,,
33257,0,,,,,,,,,,,,
33261,0,,,,,,,,,,,,
33265,0,,,,,,,,,,,,
33266,0,,,,,,,,,,,,
33269,0,,,,,,,,,,,,
33280,0,,,,,,,,,,,,
33283,0,,,,,,,,,,,,
33301,8761,340.7,755.9,85.3,11.7,117899.5,15507,39614.6,648,63050.2,1179.6,190.5,538.2
33302,0,,,,,,,,,,,,
33304,10634,257.2,678.2,61.1,9.3,83888,12610.8,25896.1,488.7,45528,966,144.9,476.6
33305,7153,293.4,722.2,69.8,10.7,95316.8,13750.4,29899.6,556.3,51753.8,1035.1,166.2,521.7
33306,2086,354.9,798.4,87.1,12.7,116092.4,15652.8,38065.9,652.8,62611.1,1156.6,199.5,595.8
33307,0,,,,,,,,,,,,
33308,17538,319,775.6,75.8,12.3,97664.6,14171.9,30243.3,564.2,53411,1009.9,168.5,610
33309,13541,165.1,709.7,36.2,6.4,44201.7,9305.8,10581.7,318.7,24285.7,741.5,125.5,378.5
33310,561,98.9,689.3,21.3,3.7,24382.2,6539.7,5209.1,201.9,12832.4,542.1,82.4,274.5
33311,23064,70.9,652.6,15.3,2.8,17691.4,5571,3678.5,159.6,8850.4,506.9,67.9,215.2
33312,19933,213.8,728.2,49.7,7.8,63353.9,10977.9,18110.3,403,34354.7,861.6,148.6,425.1
33313,21856,83.9,667.4,17.9,3.3,20144.1,6165.4,4003,179,10331.6,549.7,78.5,245.6
33314,9516,196.1,659.1,42.2,7.4,53152.4,10624.3,12801.6,345.1,29768.2,889.6,140.6,448.8
33315,5999,250.8,703.7,57.6,9.3,75908.9,12507.1,21459.1,464.5,41910.4,940.5,155.8,491.9
33316,4624,301.3,724.8,72.4,10.8,97714.5,13976,30916.1,556.4,53080.6,1045.7,166,544.1
33317,12887,243.5,790.8,56.8,9,70446.2,12141.1,20295.5,442.3,38062.3,954.4,176.3,481.8
33318,0,,,,,,,,,,,,
33319,21259,140.9,720.2,30.3,5.7,34912.2,8263.7,7940.5,267.8,18860,643.7,100.8,373.5
33320,0,,,,,,,,,,,,
33321,21635,211.6,741.8,45.7,8.9,52159.4,10544.4,12245.7,363.1,29458.5,744.8,132.3,520.6
33322,18266,239.7,761.4,53.7,9.7,64572.2,11633.8,17634.8,417.2,35420.4,850.1,144.5,550.1
33323,6808,269.9,824.6,63.6,9.6,80075.7,13777.9,23221.5,489.4,42851,1110.8,210.1,502.9
33324,21118,259,755.9,60.1,9.7,76420.7,12940.9,21805.4,465.4,41592.1,991,171.7,519.9
33325,9786,323.2,840,78.4,11.1,100401.6,14840.5,31664.7,582.9,53784.3,1182.5,233.7,544.4
33326,11999,342.1,835.5,84.1,11.7,110238.3,16078.7,35399.9,625.4,58762.7,1260.1,247.7,570.3
33327,7177,448,935.4,117.2,14,158751.5,19852.3,56449.9,838.7,82575.7,1609.5,346.5,603.4
33328,10036,346.2,845.8,84.4,12,110028.6,16041.2,35346.6,629.8,58648.2,1273.8,242.2,585.4
33329,0,,,,,,,,,,,,
33330,4532,396,923.8,98.9,13,130886.5,18008.3,44140.9,724.9,68582.1,1462.8,287.5,616.2
33331,7852,404.8,921.9,102,13,136619.5,18540.9,46420.8,743.7,71524.9,1489.4,297.5,613.3
33332,2988,456.8,961.4,119.2,14.2,161356.5,19977.1,57592.3,857,83953,1603.4,336.7,618.3
33334,13063,215.1,683.4,48,8.1,61879.2,11063.7,16349.5,400.9,34483.6,853.3,144.1,448.6
33337,0,,,,,,,,,,,,
33338,0,,,,,,,,,,,,
33339,0,,,,,,,,,,,,
33346,0,,,,,,,,,,,,
33348,0,,,,,,,,,,,,
33351,12955,178.5,743.5,39.7,6.7,48495.7,10509.8,11842.4,332.8,26051.4,870,151.6,406.2
33388,0,,,,,,,,,,,,
33394,0,,,,,,,,,,,,
33401,12878,181.4,649.2,41.4,7,54840.2,9975,15155.3,344.2,29895.3,775.5,109.8,405.8
33402,0,,,,,,,,,,,,
33403,5192,171.9,689.1,38,6.6,47549.2,9534.1,12132.1,321.6,26064.3,752,120,396
33404,11309,150.5,707.4,34.5,5.8,41930.7,8170.7,11768.8,280.6,22393.4,641.6,96.4,356.6
33405,7811,268.8,718,63.6,9.7,82536.9,12607.2,24932.4,500.7,45296.1,925.4,170.9,504.9
33406,9035,231,730.9,51.5,8.8,62182.2,11356.9,15804,411.6,35006.1,844.5,165.4,480.8
33407,11700,118,653.9,25.8,4.6,32061.9,7494,7650.7,239.5,17169.2,645,93,295.5
33408,9905,327.7,798.7,78.3,12.7,99225.4,14322,30812.6,574.3,54377.2,993.3,174.5,629.2
33409,12364,157.8,654.6,34.6,5.8,43977.1,9240.6,10787.1,294.4,24031,771,118.5,370
33410,15818,313.9,795.2,75,11.5,95720.2,14319.1,29407.5,559.6,52171.6,1040.8,189,582.5
33411,25832,259.2,808.2,60.4,9.8,74123.9,12778.3,21073.1,467,40177.8,972.6,183.4,514.9
33412,5666,370.2,909.3,91.8,12.4,119391.3,16655.9,39559,681.6,63292,1261.7,243.3,594.4
33413,5727,181.1,705.8,39.5,7,47474.3,10068.2,11031.1,326.7,26438.8,803,146.4,419.4
33414,19453,326.5,852,79.9,11.4,102741.8,15299.4,32451.1,597.5,54961,1193.5,238.3,552
33415,17885,174.8,673.7,36.4,7.1,41872.7,9267.9,8649.4,307.4,24045.1,704.1,128.4,433.8
33416,0,,,,,,,,,,,,
33417,14477,180.1,673.5,37.5,8.1,42582.1,9125,9313.2,297.3,24331.3,653.6,98.6,498
33418,17030,365.7,852.3,89.9,13.1,116837.6,16165.3,38199.1,658.2,62750.1,1175.4,214,630.6
33420,0,,,,,,,,,,,,
33421,0,,,,,,,,,,,,
33425,0,,,,,,,,,,,,
33426,9912,217.5,725.3,47.6,9.2,55889,10958.8,13345.5,372.2,31549,791.6,134.3,516.4
33427,0,,,,,,,,,,,,
33428,15214,288,801.5,67.3,10.9,83354.8,13732.2,24044.7,510.3,45589.6,1035.7,204.4,561.4
33429,0,,,,,,,,,,,,
33430,6798,107.6,634.4,23.8,4.3,27939.5,6727.9,6408.7,209.2,15142,582.4,94.5,274.4
33431,7964,350.5,817.7,86.3,12.7,112855.5,15514.4,36783.2,631.1,60867.6,1151,205.4,606.4
33432,10667,320.7,771.7,78,11.9,101960.8,14152.5,32875.9,571.7,55369.7,1025.5,171,593.3
33433,21083,297.6,770.8,70.1,11.8,87824.4,13714.1,25913.7,521.4,48419,963.1,172.6,610.3
33434,10724,345,823.8,82.9,13.9,102322.4,14455.2,32556.5,582.5,55860.8,979.5,176.4,701.4
33435,13575,204.9,722.2,46.4,8.2,56441.6,10095.5,15441.7,366.6,31174.2,738,125,460.3
33436,19136,251.8,767.3,57.4,10.2,68004.9,11798.5,18635.7,424.5,37679.4,844.6,150.5,558.5
33437,19492,295.4,834.5,68,12.8,76586.8,12930.2,21009.4,466.4,42825.4,816.9,149,680
33438,55,156.5,664.2,32.6,6,36166.2,8019.7,7390.9,263.5,20947.3,658.8,126,383
33440,6284,184.8,694.9,39.8,7.3,45060.9,9008.9,10486,314.3,25646.6,722.3,138.3,426.4
33441,12343,195.3,688.9,43.7,7.7,54198.3,10115.8,14055.7,356.4,30183.3,768.4,124.5,431.4
33442,15754,242,723.2,53.9,10.2,64285.6,11366.9,16939.4,410.7,36087,806.8,136.5,561.8
33443,0,,,,,,,,,,,,
33444,8002,175.8,695.9,40.4,6.6,51528.7,9522.4,14133.6,340.1,28093,753.5,122,374.4
33445,14318,259.3,765.1,59.4,10.5,72956.4,12263.1,20623.7,450.5,40188.5,871.6,147.7,569.4
33446,13522,332.9,840.7,78.3,14,92207.8,13818.9,27887.2,539.7,50920.4,877.1,159.6,720.5
33448,0,,,,,,,,,,,,
33449,3934,356.9,906,88.6,12.9,111876.7,16240,36073.1,636.7,59469.7,1243.2,256.7,606.6
33455,10308,303.9,810.5,70.3,12.2,84194.5,13221.2,24342.9,514.4,46824.7,888.6,162.2,626.6
33458,20297,324.9,806,79,11.5,102138.8,14847.8,32043.3,598.5,55417.8,1106.8,218.3,555.4
33460,12129,183.5,648.6,40.1,7.2,50939,9857,12381.7,341.7,28753.6,772.9,127.7,408.1
33461,14980,176.9,652.5,37.1,7.2,43672.5,9391.2,9193.8,309.9,25158.1,714.3,125.8,435.3
33462,12947,231.9,726.3,53,8.9,65901.5,11285.4,18295.1,416,36463.6,840.4,148.9,490
33463,19211,214.7,750.2,47.9,8.2,56846,11061.3,14343.7,379.4,31375.9,860.9,169.5,469.7
33464,0,,,,,,,,,,,,
33465,0,,,,,,,,,,,,
33466,0,,,,,,,,,,,,
33467,21542,326.5,855.3,77.7,12.5,94909.7,14513.6,28896.5,566.2,51586.1,1036,204.8,630.7
33468,0,,,,,,,,,,,,
33469,7291,369.7,862.2,90.3,14.1,113015.8,15566.9,36196.8,648.6,61629,1067.9,206.2,664.2
33470,8968,290.5,861.6,69.4,10.2,85285.1,13846.9,25095.1,539.9,46215.1,1073.7,231.6,501.8
33471,2345,192.3,701,40.5,8.2,43554,9110.9,9115.3,311.1,25412.5,677.6,125.3,475.9
33472,8400,328,880.8,76.9,13.5,89309.9,14554.6,25492.6,545.5,49263.1,983.1,192.4,671.2
33473,1884,415.3,946.5,107.8,13,146112.3,19582.6,51286.5,777.5,74604.7,1645.9,345.8,579.9
33475,0,,,,,,,,,,,,
33476,2536,82.3,627.5,17,3.3,18578.3,5599.7,3318.4,163.2,10052.4,518.8,78.6,243.6
33477,7608,407.1,887.2,101,15.8,127545.5,16649.1,42352.2,701.4,69113.3,1118,197.3,729.3
33478,4818,395.4,918.1,98.2,14,124660,16934.6,40672.6,726.6,67330.8,1266.5,265.3,611.2
33480,4536,483.1,933.8,124.6,17.6,163231.9,18845.3,58283.6,850.3,87110.5,1283.3,232.2,781.7
33481,0,,,,,,,,,,,,
33483,6951,342.9,808.2,83.8,12.9,108342.9,14813.7,35076.3,613.7,58791.6,1047.3,180.3,615.5
33484,14622,256.3,754.7,55.4,12,61008.1,11285.6,14918.6,396.4,35024.9,693.9,114.9,679
33486,8956,330.2,814,80,12,103115,15049.4,32253.5,597.6,55937.5,1136,214.4,578.9
33487,9578,357.6,839.7,87,13.7,110287.1,15308.6,35387,626,59955.3,1067.5,191.2,666.5
33493,973,85.7,667.3,18.7,3.4,20882.7,5751.6,4582.4,173.6,10947.5,512.5,81,243.7
33496,10125,405.4,894.2,101.4,14.8,130158.9,16856.8,44054.5,713.3,69826.7,1187.2,224.3,696.1
33498,5514,393.3,909.6,97.3,13.9,125021.2,17261.2,41353.7,698.2,66581.2,1299.9,259.9,668.3
33499,0,,,,,,,,,,,,
33508,0,,,,,,,,,,,,
33509,0,,,,,,,,,,,,
33510,11077,227.3,746.5,51.7,8.6,63199.4,11715.9,16455,412.6,34903.8,902.1,168.2,468.3
33511,21476,216,717.9,49.1,8,61587.1,11505,16122.6,395.8,33957.7,896.7,160.7,448.7
33513,4816,223.3,734.5,46.6,9.4,49895.8,10127.3,10623.9,354.7,29220.8,707.3,129.8,543.3
33514,820,266.3,779.8,60.9,10.1,71852.7,11960,19855,454.8,40178.5,883.6,172.1,529.9
33523,6723,211.9,715.8,45.9,8.5,52459,10130.1,12330.1,365.9,30063.9,739.5,146.5,474.7
33524,0,,,,,,,,,,,,
33525,7084,260.3,767.5,59.2,10.3,70119.2,11853.7,19183.4,442.8,39198.2,851.9,160,541.5
33526,0,,,,,,,,,,,,
33527,4983,254.1,759.6,58,9.6,68564.5,12023.4,18191.6,439,38324.2,907.8,192.2,505.2
33530,0,,,,,,,,,,,,
33534,4785,173.6,670,36.7,6.6,42501.5,9345.5,8777.3,308.7,24384.1,756.5,149.6,399.3
33538,3113,228.3,737.7,48.2,9.7,52479,10361.7,11731.4,365.7,30453,721.1,125.6,552.5
33540,3947,244,764.5,52.6,10.1,57423.3,10825.7,13541.3,385.4,33074.9,741.1,139.9,570.7
33541,9376,240.6,771,50.2,10.8,51073.4,10569.2,10389.2,355.1,30076.9,672.5,122.5,617.4
33542,10237,229.2,717.6,48.5,9.8,53244.2,10238.1,12236.3,355.3,30916,699,118.8,576.4
33543,8633,265.6,812.6,60.9,9.9,73269.9,13278.7,19916.1,462.1,39833.9,1054.3,206.5,528.6
33544,8028,278.8,809.9,65.3,10.1,81338.2,14040.3,23060.8,494.7,43956.5,1116.2,218.8,521.9
33545,4876,222,775.5,50.8,8.2,59561.8,11746.7,14805.8,401.2,32781.8,934.5,202.9,444.1
33547,6692,381.6,893.3,97,13.1,124716.5,16992.4,41339.5,699.1,66344.3,1309.7,298.2,565.7
33548,2487,385.9,895.4,95.8,13.5,122769,16499.3,40414.9,699.9,66157.3,1226.1,246.5,617.1
33549,6975,276.9,782.9,64.2,10.3,79248.3,13016.7,22537.4,497,43729.6,979.5,190.4,528.5
33556,8463,393.2,908.3,97.9,13.3,127558.1,17549.1,42395.6,712.4,67617.9,1362,274.2,618.4
33558,8868,313.5,801.5,75.4,11,99032.2,15121,30889.2,570.7,52952.2,1184.8,222.8,553.4
33559,5574,229.3,716.6,51.7,8.4,65272.8,11945.1,17408.9,414.5,35883.5,1000.2,172.1,470.1
33563,9468,186.9,685.7,40.9,7.3,48413.4,9662.6,11422.8,336.1,27430.7,724.4,141.1,423
33564,0,,,,,,,,,,,,
33565,6541,270,793.7,60.4,10.8,68503.6,12097.9,17549,441.1,38825.5,861.2,176,574.9
33566,7380,266.4,770.1,62.3,9.8,76859.6,12741.7,21722.2,478,42395.3,943.4,191.9,509.3
33567,3575,236.9,772,54.2,9,62823.7,11287.1,16327.6,411.4,35117.4,854.4,183.8,477.2
33569,8769,272.9,830.3,63.8,10.3,76067.3,13162.7,20997.1,482.3,41681.6,1008,211.7,515.6
33570,7960,239.8,748.3,53.7,9.4,62070.8,11290.6,15718.6,407.7,34990.5,820.2,167,506.7
33571,0,,,,,,,,,,,,
33572,6122,325.8,844.2,78.2,11.6,98687.6,14831,30332.5,591.4,53669,1075.5,213.4,574.9
33573,12265,267.6,792.4,57.9,12.9,60795.5,11668.2,13916.5,395.2,35362.7,649.9,109.9,725.1
33576,1974,307.2,832,70.4,12,83182.9,13531.3,23485.3,524.8,46347.5,905,168.9,620.8
33578,16458,199.1,716,44.5,7.3,54824.8,10828.6,13688.2,367.9,30170.9,864.3,160.2,417.2
33579,9023,248.7,818.4,58.9,8.8,71543.7,12637.9,20170.1,459.6,38482.3,1008.8,217.3,452.3
33583,0,,,,,,,,,,,,
33584,9769,224.5,763.3,49.8,8.7,58204.9,11300.2,14144.1,395,32655.2,859,171.6,478.5
33585,721,236,747.9,50.5,9.8,55152.8,10865.1,12355.4,379.2,31937.9,785.5,147.3,546.7
33592,4278,221.7,719.8,49.4,8.4,60167.6,10774.1,15913.1,391.2,33520.5,828.9,147.8,472.3
33593,0,,,,,,,,,,,,
33594,12339,275.4,813,64.2,10.2,78520.5,13223.3,22412.9,490.4,42813.1,998.6,200.6,534
33596,11291,357.6,900.7,88.3,12.5,112639.2,16362.7,35953.9,659.4,60301.2,1240.8,260.3,578.7
33597,3603,222.4,741.5,47.1,9,51007.9,10177,11353.3,363.5,29573.2,718.4,138.7,523.4
33598,4218,228.1,739.2,50.5,8.7,57347.1,10861.7,13791,385.4,32652.6,821.9,178.4,481.9
33601,0,,,,,,,,,,,,
33602,6552,256,677.1,62.3,9,87205.4,13218.8,27726.2,486.8,46207.1,1106.9,155.2,452.3
33603,8132,161,646.3,34.1,6.5,40993.1,8823.1,9053.2,299.4,23264.2,689.4,112.7,387.8
33604,14682,169.7,654.1,36.2,6.5,44727.3,9298.6,10440,316.6,25138.3,735.4,123,395.4
33605,6851,95.7,608.9,19.9,4,24050.8,6444.3,4798,194.3,13155,544.2,72.7,271.4
33606,8077,297.1,719.6,73,10.2,100427.4,14243,32529.1,559.6,53792.6,1124.9,182.1,499.8
33607,10249,157.8,632.3,34.2,6.3,42206.5,8851.6,10011,286.1,23564.8,703.5,105.7,390
33609,8323,313.7,751.3,76.7,10.9,103792.8,14669.9,33578.7,583.2,55686.4,1128.1,191.9,543.1
33610,15642,98.1,637.5,20.1,3.9,23412.6,6537.9,4498.7,193.9,12790.8,560.3,83.8,279.8
33611,14938,268.2,722.6,62.8,9.8,82154.1,13158,24278.2,489.9,44808.4,1003.6,168.9,524.4
33612,18856,144.6,600.5,30.4,5.6,38577.7,8320.7,8878.3,272.3,21699.2,695.3,102.3,360.9
33613,16024,140,541.4,29,5.2,39713.6,8439,9196.8,259.1,22410.4,809.3,88.8,361.9
33614,18883,166.3,622,34.1,6.4,42470,9528.1,8677.6,297.1,24362.6,751.9,118.9,418.4
33615,17508,216.1,700.2,47.7,8,59284.8,11281.7,14888.5,388.1,33110.6,871.5,154.3,467.9
33616,6259,185.4,649.7,40.4,6.8,52329.9,10484.4,12819.9,338.7,29025.8,851.4,133,420.4
33617,19485,144.2,624.8,31,5.4,39800.4,8637.8,9508.6,271.7,21921.9,756.4,105.1,356.7
33618,11769,299.2,779.8,71.3,10.9,92290.4,14139,28095.9,546,50150.9,1057.1,189.7,551.4
33619,11737,137.2,655.5,28.9,5.2,34672.3,8130,7387.7,258.7,19332.6,673.9,110.4,340.9
33620,0,,,,,,,,,,,,
33621,410,202.1,685.6,51.9,5.8,66670.7,11276.5,19429.1,367.9,35911.9,920.7,214.7,354.2
33624,16129,255.9,752.3,58.5,9.3,74106.9,12904.8,20539.1,466.6,40658.2,991.4,180.1,511.3
33625,9507,241.5,746.8,54.2,8.7,67845.5,12555.9,18038.1,434.6,37183.8,986.1,185.9,498.2
33626,11434,359.3,834.9,89.7,11.9,120912.2,17242.8,40098,657.9,63356.1,1382.2,264.3,574.6
33629,11284,401,851.1,102.1,13.7,136603.1,17381.8,46820.3,744.8,72763.3,1302.5,252.4,611.6
33630,0,,,,,,,,,,,,
33634,8273,195.2,680.6,42.2,7.4,51660.3,10605.5,12046,350.1,29051.9,819.4,144.5,446.7
33635,7010,237.8,730.5,52.6,8.9,65259.9,12275.5,17062,409.3,35752.9,985.6,171.3,513.9
33637,7590,165.2,643.8,35.5,6.1,46309.2,9975.1,11074,303.4,25395.9,871.1,122.4,403.2
33646,0,,,,,,,,,,,,
33647,21086,274.7,757.2,64.5,8.8,89194.8,14975.5,27790.9,490.2,45915.2,1327.8,212.3,521.7
33672,0,,,,,,,,,,,,
33673,0,,,,,,,,,,,,
33674,0,,,,,,,,,,,,
33675,0,,,,,,,,,,,,
33677,0,,,,,,,,,,,,
33679,0,,,,,,,,,,,,
33680,0,,,,,,,,,,,,
33681,0,,,,,,,,,,,,
33682,0,,,,,,,,,,,,
33684,0,,,,,,,,,,,,
33685,0,,,,,,,,,,,,
33687,0,,,,,,,,,,,,
33688,0,,,,,,,,,,,,
33694,0,,,,,,,,,,,,
33701,9412,206.1,612.8,46.2,8.1,63124.3,10769.7,17618.8,392.2,34963.3,827,108,451.6
33702,15822,230.1,696.9,50.5,9,62914.3,11497.3,16208.6,401.7,35199.3,869.4,140.8,514.2
33703,10787,303.2,785.5,71.4,11.3,90014.2,13822.6,26904.4,543.5,49399.2,1020.6,189.8,573.6
33704,7870,308.1,756.4,74.4,10.9,98474.7,14150.7,31001.8,576.2,53558.2,1060.3,189.7,536.1
33705,11152,126.2,668.4,27.5,4.9,34203.7,7715.7,8243.2,256.2,18462.1,630.6,91.7,317.2
33706,8749,330.9,785.3,79.1,12.6,102371,14624.1,31930.3,592.3,56101.5,1022.7,170.4,619
